mean_motion,max_motion,std_motion,median_motion,peak_ratio,zero_motion_pct,n_peaks,mean_hr_bpm,rr_cv,samp_en,kurt,baseline_drift,snr_proxy,event_type,json_path
0.231027764113196,6.677859764562014,0.8274181491195841,0.06785987211594888,28.904884593894536,97.41935483870968,21,40.34672970843184,1.0349386782778505,1.3350010667323402,5.805005222546042,0.034390504708483594,0.5826565934339247,Atrial Fibrillation,./data/ecg_tp_fzark/Atrial Fibrillation/True/Afib20230817_35_duration=31s_pos=122880-126720_src=ishne.json
0.32352592780616957,7.084919317932542,0.8658682282807396,0.17570237222576737,21.89900966196309,97.41935483870968,73,142.7730441518203,0.14683601253402392,1.7047480922384253,11.689010463409232,0.5874239079128866,2.0818324271488304,Atrial Fibrillation,./data/ecg_tp_fzark/Atrial Fibrillation/True/Afib20230817_88_duration=31s_pos=860160-864000_src=ishne.json
0.30226297096631244,7.0394221280100595,0.8733394379779417,0.1566062045162929,23.288988447765114,97.41935483870968,71,136.03238866396762,0.15004783367489447,2.2512917986064953,14.005366895424554,0.1805042972045778,2.5910784667023155,Atrial Fibrillation,./data/ecg_tp_fzark/Atrial Fibrillation/True/Afib20230817_88_duration=31s_pos=2572800-2576640_src=ishne.json
0.2882796402235784,7.098886962637893,0.7940276116580942,0.14899183875560426,24.624917431612108,96.7741935483871,69,133.25848430722124,0.18466116026384677,3.58351893845611,8.927154048897698,0.1285680960717819,6.1469230004492905,Atrial Fibrillation,./data/ecg_tp_fzark/Atrial Fibrillation/True/Afib20230817_80_duration=31s_pos=364800-368640_src=ishne.json
0.1821233989794021,5.3027360238077605,0.6496025196611394,0.06694097153168467,29.116011108470364,97.41935483870968,51,98.23484267075979,0.4329610339001415,2.367123614131617,7.604177258014081,0.002665199478190148,3.9176802806304534,Atrial Fibrillation,./data/ecg_tp_fzark/Atrial Fibrillation/True/Afib20230817_47_duration=31s_pos=533760-537600_src=ishne.json
0.3992299896744054,6.363155059413448,0.7366119029149004,0.24311418046115035,15.938529883671976,95.48387096774194,61,118.88544891640866,0.28180461576975513,2.4849066497880004,3.7031073569123247,0.004354716082967521,2.063675418363216,Atrial Fibrillation,./data/ecg_tp_fzark/Atrial Fibrillation/True/Afib20230817_57_duration=31s_pos=261120-264960_src=ishne.json
0.32806279086922724,7.243805575691061,0.8784398965195102,0.1576238574359963,22.080478788890748,97.41935483870968,71,137.00305810397555,0.14485789453741024,1.3862943611198906,13.369547014933378,0.012533273132464584,2.326341188283897,Atrial Fibrillation,./data/ecg_tp_fzark/Atrial Fibrillation/True/Afib20230817_88_duration=31s_pos=445440-449280_src=ishne.json
0.39561950984118105,6.450459617531072,0.804439069085686,0.20369587523089672,16.304664336337268,96.12903225806451,39,74.39204690288045,0.12714236818876637,1.8971199848858813,20.905434951191765,0.004075743878432769,1.1278517315736465,Atrial Fibrillation,./data/ecg_tp_fzark/Atrial Fibrillation/True/Afib20230817_79_duration=31s_pos=537600-541440_src=ishne.json
0.36909447598126494,6.180070073631192,0.762015435206543,0.19882758487938662,16.743825042019452,96.7741935483871,54,104.02248913876821,0.1961869718052279,1.6094379124341003,13.578847186909648,0.008887792953208032,1.245258323976292,Atrial Fibrillation,./data/ecg_tp_fzark/Atrial Fibrillation/True/Afib20230817_90_duration=31s_pos=2776320-2780160_src=ishne.json
0.1914399138919163,7.447529673803757,0.9238753839177185,0.03831716085905476,38.902497498567534,97.41935483870968,26,49.896049896049895,0.17941672006317277,0.7419373447293773,9.060363971508824,0.03893528983206724,1.925367000607418,Atrial Fibrillation,./data/ecg_tp_fzark/Atrial Fibrillation/True/Afib20230817_29_duration=31s_pos=464640-468480_src=ishne.json
0.4545251878506516,5.586047747783128,0.7363022192623775,0.2981848100209843,12.289825970640429,92.90322580645162,25,48.08765979650404,0.3063482757929132,,12.212911711497936,0.01358815823126735,0.32764985110990913,Atrial Fibrillation,./data/ecg_tp_fzark/Atrial Fibrillation/True/Afib20230817_74_duration=31s_pos=806400-810240_src=ishne.json
0.3680113362961629,6.915437889677349,0.8309996152464546,0.19897882996827015,18.791320854288042,97.41935483870968,68,132.9268922758977,0.22114446710645572,2.1041341542702074,5.2011735260193745,0.0005966158832900311,6.600144014393864,Atrial Fibrillation,./data/ecg_tp_fzark/Atrial Fibrillation/True/Afib20230817_57_duration=31s_pos=349440-353280_src=ishne.json
0.2623257168026464,6.653091816757682,0.819605908586622,0.11559560419771575,25.361853713752442,97.41935483870968,32,77.04854368932038,0.46406616009824164,1.1786549963416462,15.478054324071145,0.005762532609211019,3.848158112512721,Atrial Fibrillation,./data/ecg_tp_fzark/Atrial Fibrillation/True/Afib20230817_63_duration=31s_pos=1255680-1259520_src=ishne.json
0.4909981259471763,7.4251744827436195,0.8868322474500707,0.3008620456542189,15.122581875109999,94.19354838709677,54,103.467208947636,0.22269327382422907,2.3978952727983707,7.907504982609405,0.010226969355624652,2.1315617494742463,Atrial Fibrillation,./data/ecg_tp_fzark/Atrial Fibrillation/True/Afib20230817_93_duration=31s_pos=2956800-2960640_src=ishne.json
0.33384433349228354,7.557514790951759,0.8877863010538353,0.17523715766861597,22.637772743126998,97.41935483870968,73,141.42199488491048,0.14169721225205892,2.159484249353372,12.222578692172144,0.010569111971849841,2.3133095165983453,Atrial Fibrillation,./data/ecg_tp_fzark/Atrial Fibrillation/True/Afib20230817_88_duration=31s_pos=679680-683520_src=ishne.json
0.13512090293732046,4.865743360580821,0.5967869650199873,0.03800442144472234,36.010026907613295,97.41935483870968,33,66.04676162321957,0.2608569610650347,1.6094379124341003,23.538059202696196,0.021662093618893798,1.8299918680046332,Atrial Fibrillation,./data/ecg_tp_fzark/Atrial Fibrillation/True/Afib20230817_72_duration=31s_pos=814080-817920_src=ishne.json
0.14402656479783327,4.815948439819512,0.5991155614976321,0.03568319810801253,33.43768567204132,97.41935483870968,35,69.35458167330677,0.2985733204160375,1.3862943611198906,19.11233727712273,0.02558531494144629,1.6140579833774766,Atrial Fibrillation,./data/ecg_tp_fzark/Atrial Fibrillation/True/Afib20230817_72_duration=31s_pos=1032960-1036800_src=ishne.json
0.1647793470214442,4.890768641740696,0.6084074125130862,0.042455367187660756,29.680533693160754,97.41935483870968,45,88.11473272490221,0.31502575017928836,1.7047480922384253,6.393960902622441,0.09382963504664532,1.0230232918674464,Atrial Fibrillation,./data/ecg_tp_fzark/Atrial Fibrillation/True/Afib20230817_51_duration=31s_pos=257280-261120_src=ishne.json
0.3140110890199032,6.791182220215436,0.8249726411822306,0.14790087448550773,21.62713620807442,96.7741935483871,51,98.41107124551512,0.2161717639355564,1.8718021769015913,13.244683158454517,0.13121348067724525,1.2283802142635742,Atrial Fibrillation,./data/ecg_tp_fzark/Atrial Fibrillation/True/Afib20230817_90_duration=31s_pos=3505920-3509760_src=ishne.json
0.2936581623690424,6.075492648005389,0.7306828458080783,0.16229817311872938,20.68892589283592,97.41935483870968,30,57.69948186528498,0.10645682655866898,0.25897196656934957,12.573773321068625,0.0052303015976902165,0.8065614012543016,Atrial Fibrillation,./data/ecg_tp_fzark/Atrial Fibrillation/True/Afib20230817_30_duration=31s_pos=568320-572160_src=ishne.json
0.5379730807083645,7.036722858312645,0.8659616024780379,0.37974774942937245,13.08004067602515,91.61290322580645,45,87.52136752136752,0.36615959522068126,2.772588722239781,5.234778519820429,0.015402438582011261,0.9475061338571537,Atrial Fibrillation,./data/ecg_tp_fzark/Atrial Fibrillation/True/Afib20230817_55_duration=31s_pos=322560-326400_src=ishne.json
0.4674874644795684,5.633780545206463,0.6847194399741294,0.34765785931911364,12.051164837785398,94.83870967741936,51,99.94794377928163,0.289138919772817,1.6863989535702288,13.872234527876824,0.004758620520561418,3.405479206793225,Atrial Fibrillation,./data/ecg_tp_fzark/Atrial Fibrillation/True/Afib20230817_66_duration=31s_pos=3548160-3552000_src=ishne.json
0.45279283357293026,6.026549790260497,0.7095690289752419,0.3103315865674635,13.309699345297771,94.19354838709677,56,106.99088145896657,0.16136680182287877,1.8718021769015913,11.203466481114678,0.06424001396280449,1.809100872103451,Atrial Fibrillation,./data/ecg_tp_fzark/Atrial Fibrillation/True/Afib20230817_33_duration=31s_pos=61440-65280_src=ishne.json
0.6706862782353431,5.482636912936881,0.6979200274816656,0.5772139058920558,8.17465470250508,84.51612903225806,49,93.6823379923761,0.16594157346356145,1.6739764335716716,19.27418329523301,0.007558120892975714,3.2187482128785523,Atrial Fibrillation,./data/ecg_tp_fzark/Atrial Fibrillation/True/Afib20230817_76_duration=31s_pos=775680-779520_src=ishne.json
0.24967365203043884,5.359922040526299,0.6623621344876701,0.1008616360767059,21.467625956169748,97.41935483870968,78,150.8186687069625,0.31707384758905655,1.6650077635889111,13.100764408876994,0.09460255073202296,0.5039539475599808,Atrial Fibrillation,./data/ecg_tp_fzark/Atrial Fibrillation/True/Afib20230817_38_duration=31s_pos=967680-971520_src=ishne.json
0.19134902397423942,5.640639476336334,0.7076596336167844,0.051283458367128165,29.47812265283911,97.41935483870968,48,92.72026714615977,0.2549569042111317,2.4849066497880004,9.682474806550628,0.06757553657560988,1.3821079642775767,Atrial Fibrillation,./data/ecg_tp_fzark/Atrial Fibrillation/True/Afib20230817_49_duration=31s_pos=2780160-2784000_src=ishne.json
0.5531256666050529,6.000220098740419,0.7756344691190895,0.3869883012588976,10.847822860481855,92.90322580645162,25,48.969181721572795,0.12944444712494851,,12.89628271988141,0.08636519659024784,2.2535403900556346,Atrial Fibrillation,./data/ecg_tp_fzark/Atrial Fibrillation/True/Afib20230817_46_duration=31s_pos=599040-602880_src=ishne.json
0.3432041127849052,6.817794275683258,0.8275863190253899,0.18957830173817886,19.86507199837705,96.7741935483871,28,53.18286740189792,0.15203469238784922,,8.812787436342548,0.005775905934071369,1.2446779973728241,Atrial Fibrillation,./data/ecg_tp_fzark/Atrial Fibrillation/True/Afib20230817_50_duration=31s_pos=34560-38400_src=ishne.json
0.3132472797349778,7.542299061004794,0.9332854309018115,0.11452955587916772,24.077703051987772,97.41935483870968,52,101.92037470725995,0.2742332945292406,1.749199854809259,8.096485977226376,0.08675532190958812,1.3070520528705007,Atrial Fibrillation,./data/ecg_tp_fzark/Atrial Fibrillation/True/Afib20230817_51_duration=31s_pos=998400-1002240_src=ishne.json
0.3526936117363902,5.735007622410204,0.7217921849269152,0.20922717673032937,16.260547883551574,96.12903225806451,40,79.51154765065039,0.21807348172602578,2.639057329615259,2.9150840358562773,0.02086156226806533,1.014961719006032,Atrial Fibrillation,./data/ecg_tp_fzark/Atrial Fibrillation/True/Afib20230817_56_duration=31s_pos=890880-894720_src=ishne.json
0.2627060858117584,7.067532213873032,0.8523644458291545,0.11524293874585687,26.902708741313667,97.41935483870968,8,13.95638629283489,0.8465507188422616,,38.397415538528946,0.0016584371590438682,2.8069897059650843,Atrial Fibrillation,./data/ecg_tp_fzark/Atrial Fibrillation/True/Afib20230817_63_duration=31s_pos=1463040-1466880_src=ishne.json
0.3699269917428312,5.963363885366807,0.7282513076835022,0.23811614678914855,16.12033698037226,97.41935483870968,56,106.66666666666667,0.23114959372654045,1.791759469228055,13.097526291088617,0.2223598453828635,1.2777553418409355,Atrial Fibrillation,./data/ecg_tp_fzark/Atrial Fibrillation/True/Afib20230817_90_duration=31s_pos=1658880-1662720_src=ishne.json
0.16284247525867274,4.920740486800235,0.6142507527864755,0.049374797592526345,30.217609142667605,97.41935483870968,37,70.72908672294705,0.2503413101444738,,20.293924651814674,0.01619587335961298,1.8567682830649235,Atrial Fibrillation,./data/ecg_tp_fzark/Atrial Fibrillation/True/Afib20230817_72_duration=31s_pos=188160-192000_src=ishne.json
0.6556774169608258,6.301008880264674,0.7821604567932033,0.4373142748873484,9.60990741386739,80.64516129032258,58,111.05022831050228,0.21369685944001587,2.3513752571634776,11.283826671732012,0.007714372715570565,5.435490145916491,Atrial Fibrillation,./data/ecg_tp_fzark/Atrial Fibrillation/True/Afib20230817_66_duration=31s_pos=1578240-1582080_src=ishne.json
0.26184323503622015,6.556216825448748,0.7840658670699839,0.13370789456010682,25.038614367590892,97.41935483870968,45,86.80195222193682,0.44958518547623233,1.7047480922384253,9.215838485855823,0.021637214329716017,1.6712833058888703,Atrial Fibrillation,./data/ecg_tp_fzark/Atrial Fibrillation/True/Afib20230817_91_duration=31s_pos=487680-491520_src=ishne.json
0.48762284591777805,6.8326156537124145,0.7992789575553266,0.3301938887078845,14.012062188739872,94.83870967741936,41,78.4073506891271,0.6003503350460803,1.9859154836690123,4.213265912960942,0.01200745078877133,0.9315882892533207,Atrial Fibrillation,./data/ecg_tp_fzark/Atrial Fibrillation/True/Afib20230817_55_duration=31s_pos=737280-741120_src=ishne.json
0.3943092978963288,6.2332201478695115,0.8015647933551036,0.14410803354910837,15.807906060592758,90.96774193548387,10,26.122448979591837,1.1206368936328768,,18.030981767705185,0.010581111109009911,3.1527736244427023,Atrial Fibrillation,./data/ecg_tp_fzark/Atrial Fibrillation/True/Afib20230817_63_duration=31s_pos=1509120-1512960_src=ishne.json
0.5780365295745504,6.161873771818545,0.7526914392091716,0.4230430067690364,10.659989112391772,89.6774193548387,42,81.28033040784719,0.18976974909862104,2.0794415416798357,9.3423540560466,0.08690489294167249,3.7870710182869907,Atrial Fibrillation,./data/ecg_tp_fzark/Atrial Fibrillation/True/Afib20230817_69_duration=31s_pos=1009920-1013760_src=ishne.json
0.5804246022908814,7.823443360331454,0.8855484539456678,0.4133072751037331,13.478804741646664,90.32258064516128,58,112.59259259259258,0.26294035118830783,2.639057329615259,7.3252491712744465,0.019049596866238982,4.588150447048878,Atrial Fibrillation,./data/ecg_tp_fzark/Atrial Fibrillation/True/Afib20230817_56_duration=31s_pos=410880-414720_src=ishne.json
0.42249208283770034,6.128537219247767,0.7404310749566172,0.27248668769040524,14.505651022935279,96.7741935483871,53,102.11199181794936,0.22208933479851758,2.3978952727983707,13.208132196923753,0.1262087788174338,1.3204666176593132,Atrial Fibrillation,./data/ecg_tp_fzark/Atrial Fibrillation/True/Afib20230817_90_duration=31s_pos=460800-464640_src=ishne.json
0.46302476713846474,7.256210422506619,0.8649753507959861,0.31432649848716143,15.671288592318662,97.41935483870968,62,120.58687258687259,0.46364453130956246,1.625967214385311,9.536241877857282,0.018174314716129035,0.5172224341265298,Atrial Fibrillation,./data/ecg_tp_fzark/Atrial Fibrillation/True/Afib20230817_37_duration=31s_pos=468480-472320_src=ishne.json
